R,Homepage.1.56,1449491795971,216,false,789,4761,302,https://stats.g.doubleclick.net/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-53191646-1&cid=674970944.1449491793&jid=870708396&_v=j40&z=1565420691,text/html,22,131,0,132,56,188,
R,Homepage.1.57,1449491796191,195,false,780,4439,302,https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-53191646-1&cid=674970944.1449491793&jid=870708396&_v=j40&z=1565420691,text/html,17,125,0,140,49,189,
R,Homepage.1.58,1449491796397,195,false,779,3957,200,https://www.google.de/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-53191646-1&cid=674970944.1449491793&jid=870708396&_v=j40&z=1565420691&ipr=y,image/gif,22,122,0,133,55,188,
R,Homepage.4,1449491796817,117,false,318,13915,200,http://lptag.liveperson.net/tag/tag.js?site=44275250,application/javascript,38,0,39,4,77,81,
R,Homepage.1.59,1449491797099,128,false,860,388,200,http://fsm.attraqt.com/zones-js.aspx?version=2.20.1&siteId=481af397-d4d4-4fc2-9523-5d6ebd636e29&UID=9108f6e0-b1cd-d5b0-9996-2a3c5092b5bc&SID=292d5501-908c-896d-b876-120a0c53a19d&referrer=&sitereferrer=&pageurl=http%3A%2F%2Fwww.katespade.co.uk%2Fuk%2Fpage%2Fhome&facetmode=html&mergehash=false&currency=GBP&config_categorytree=&config_category=&config_parentcategorytree=&config_parentcategory=&config_usgrref=&config_accessoryskus=&config_pagetype=unknown&config_fsm_sid=292d5501-908c-896d-b876-120a0c53a19d&config_fsm_returnuser=0&config_fsm_currentvisit=07%2F12%2F2015&config_fsm_visitcount=1,text/javascript,39,0,85,2,124,126,
R,Homepage.5,1449491797119,142,false,376,20726,200,http://tags.liveperson.net/lptag/api/account/44275250/configuration/applications/taglets/.jsonp?df=0&s=default,application/x-javascript,52,0,53,2,106,108,
R,Homepage.1.60,1449491797310,35,false,522,965,302,https://stats.g.doubleclick.net/r/collect?t=dc&aip=1&_r=3&v=1&_v=j40&tid=UA-53191646-1&cid=674970944.1449491793&jid=864883476&_u=QGAAgAQ~&z=1406576219,text/html,0,0,30,0,30,30,
R,Homepage.1.61,1449491797350,47,false,506,853,302,https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-53191646-1&cid=674970944.1449491793&jid=864883476&_v=j40&z=1406576219,text/html,0,1,39,0,40,40,
R,Homepage.1.62,1449491797400,51,false,506,373,200,https://www.google.de/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-53191646-1&cid=674970944.1449491793&jid=864883476&_v=j40&z=1406576219&ipr=y,image/gif,0,0,43,0,43,43,
R,Homepage.6,1449491797320,190,false,329,17661,200,http://server.lon.liveperson.net/hcp/html/mTag.js?site=44275250,application/javascript,36,0,44,91,81,172,
R,Homepage.7,1449491797758,142,false,336,83975,200,http://server.lon.liveperson.net/hc/s-44275250/?cmd=lpTagGetJsSnippets,application/x-javascript,0,0,53,87,53,140,
R,Homepage.8,1449491797942,68,false,504,548,200,http://server.lon.liveperson.net/hc/44275250/?site=44275250&cmd=lpTagRepstateMulti&lpCallId=711087090550-0&c=1&cbf=lpTagConfig.tagPlugins.feedsManager.feeds.repAv._update&sta=-1~1~0,application/x-javascript,0,0,57,0,57,57,
R,Homepage.6,1449491798012,54,false,343,2881,200,http://www.katespade.co.uk/content/ebiz/shop/resources/images/sprite_icon.gif,image/gif,0,0,44,1,44,45,
R,Homepage.9,1449491798022,63,false,614,56397,200,http://server.lon.liveperson.net/hc/44275250/?&site=44275250&cmd=mTagKnockPage&lpCallId=37176077671-432710540374&protV=20&lpjson=1&id=7082710164&javaSupport=false&visitorStatus=INSITE_STATUS&dbut=chat-sales-english-default%7Cnull%7ClpButtonDiv%7C%23chat-sales-english%7Cnull%7ClpButtonDiv%7C,application/x-javascript,0,0,43,16,43,59,
A,Homepage,1449491788267,10044,false
R,Homepage.10,1449491798348,464,false,816,341394,200,https://cdn.5andp.com/brand/katespadeuk/liveperson/LiveChat_Button.jpg,image/jpeg,25,433,0,402,59,461,
R,HomepageAgain.11,1449491798846,785,false,770,5394,200,https://sales.liveperson.net/visitor/liveperson/chat-button/transparent.gif,image/gif,114,536,0,526,241,767,
R,HomepageAgain.12,1449491799670,50,false,1268,4477,200,http://server.lon.liveperson.net/hc/44275250/?&visitor=1718801377548257&msessionkey=622050639829552328&siteContainer=STANDALONE&site=44275250&cmd=mTagStartPage&lpCallId=60418673250-253675477141&protV=20&lpjson=1&page=http%3A//www.katespade.co.uk/uk/page/home&id=7082710164&javaSupport=false&visitorStatus=INSITE_STATUS&activePlugin=none&cobrowse=true&PV%21unit=sales&PV%21Section=Marketing&PV%21Currency=GBP&PV%21HelpHover=false&PV%21CartTotal=0.00&PV%21ErrorCounter=0&PV%21lpTagVer=1.5.1&PV%21visitorActive=1&SV%21language=english&SV%21Country=UK&title=kate%20spade%20new%20york%20-%20designer%20handbags%2C%20women%27s%20clothing%2C%20jewelry%2C%20and%20more%21&cobrowse=true&cookie=44275250-VID%3D1718801377548257%3B%2044275250-SKEY%3D622050639829552328%3B%20HumanClickSiteContainerID_44275250%3DSTANDALONE,application/x-javascript,0,0,43,2,43,45,
R,HomepageAgain.2,1449491799670,51,false,423,475,301,http://www.katespade.co.uk/,text/html,0,0,47,0,47,47,
R,HomepageAgain.13,1449491799750,65,false,640,626,200,http://server.lon.liveperson.net/hc/44275250/?site=44275250&cmd=lpTagRepstateMulti&lpCallId=711087090550-0&c=1&cbf=lpTagConfig.tagPlugins.feedsManager.feeds.repAv._update&sta=-1~1~0,application/x-javascript,0,0,61,0,61,61,
R,HomepageAgain.14,1449491799820,45,false,945,563,200,http://server.lon.liveperson.net/hc/44275250/?&site=44275250&cmd=mTagUrl&lpCallId=766723109630-682570034609&protV=20&lpjson=1&SV%21impression-query-name=chat-sales-english&SV%21impression-query-room=chat-sales-english&id=7082710164&info=button-impression%3Achat-sales-english%28kate%20spade%20new%20york%20-%20designer%20handbags%2C%20women%27s%20clothing%2C%20jewelry%2C%20and%20more%21%29&waitForVisitor=true&d=1449491799750&page=http%3A//server.lon.liveperson.net/hcp/width/img40.gif,application/x-javascript,0,0,39,0,39,39,
R,HomepageAgain.15,1449491800090,51,false,661,536,200,http://server.lon.liveperson.net/hc/44275250/?lpCallId=66549281426-738796038428&protV=20&lpjson=5&site=44275250&cmd=leVisitorEvent&type=impression&appKey=f907f2d9acd64b7f8c00b83bed3c2822&data=dynBut%3A9,application/x-javascript,0,0,39,0,39,39,
R,HomepageAgain.16,1449491800160,46,false,767,632,200,http://server.lon.liveperson.net/hc/44275250/?&site=44275250&cmd=mTagInPage&lpCallId=827637792162-788279933951&protV=20&lpjson=1&page=http%3A//www.katespade.co.uk/uk/page/home&id=7082710164&javaSupport=false&visitorStatus=INSITE_STATUS&activePlugin=none&cobrowse=true&SV%21Resolution=1024%2C768&cobrowse=true,application/x-javascript,0,0,41,0,41,41,
R,HomepageAgain.2.1,1449491799740,505,false,435,107815,200,http://www.katespade.co.uk/uk/page/home,text/html,0,0,429,70,429,499,
R,HomepageAgain.17,1449491800310,275,false,602,501,200,https://geoip.katespade.com/GEOIPv2/geoip.php?source=katespade.co.uk&dtype=undefined&dmodel=undefined&bname=Firefox&bversion=24.0&oname=Windows&oversion=7&rwidth=1024&rheight=768,text/html,0,0,267,0,267,267,
R,HomepageAgain.19,1449491801724,29,false,718,386,200,http://www.google-analytics.com/collect?v=1&_v=j40&aip=1&a=593306100&t=pageview&_s=1&dl=http%3A%2F%2Fwww.katespade.co.uk%2Fuk%2Fpage%2Fhome&ul=en-us&de=windows-1252&dt=kate%20spade%20new%20york%20-%20designer%20handbags%2C%20women's%20clothing%2C%20jewelry%2C%20and%20more!&sd=24-bit&sr=1024x768&vp=1192x750&je=0&fl=9.0%20r31&_u=QGAAgAQ~&jid=935978934&cid=261740443.1449491801&tid=UA-53191646-1&gtm=GTM-524FM8&z=1969504274,image/gif,0,0,18,0,18,18,
R,HomepageAgain.20,1449491801765,36,false,522,965,302,https://stats.g.doubleclick.net/r/collect?t=dc&aip=1&_r=3&v=1&_v=j40&tid=UA-53191646-1&cid=261740443.1449491801&jid=935978934&_u=QGAAgAQ~&z=1223542810,text/html,0,1,29,0,30,30,
R,HomepageAgain.21,1449491801805,44,false,506,853,302,https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-53191646-1&cid=261740443.1449491801&jid=935978934&_v=j40&z=1223542810,text/html,0,1,37,0,38,38,
R,HomepageAgain.22,1449491801855,44,false,506,373,200,https://www.google.de/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-53191646-1&cid=261740443.1449491801&jid=935978934&_v=j40&z=1223542810&ipr=y,image/gif,0,0,36,0,36,36,
R,HomepageAgain.2.55,1449491802105,101,false,896,388,200,http://fsm.attraqt.com/zones-js.aspx?version=2.20.1&siteId=481af397-d4d4-4fc2-9523-5d6ebd636e29&UID=c3c36143-8d6e-428f-4fd4-83e27d5b5324&SID=cb2dba77-2576-3654-4c01-e4df1f563c18&referrer=&sitereferrer=&pageurl=http%3A%2F%2Fwww.katespade.co.uk%2Fuk%2Fpage%2Fhome&facetmode=html&mergehash=false&currency=GBP&config_categorytree=&config_category=&config_parentcategorytree=&config_parentcategory=&config_usgrref=&config_accessoryskus=&config_pagetype=unknown&config_fsm_sid=cb2dba77-2576-3654-4c01-e4df1f563c18&config_fsm_returnuser=1&config_fsm_currentvisit=07%2F12%2F2015&config_fsm_visitcount=2&config_fsm_lastvisit=07%2F12%2F2015,text/javascript,40,0,60,0,100,100,
R,HomepageAgain.24,1449491802125,94,false,433,20740,200,http://tags.liveperson.net/lptag/api/account/44275250/configuration/applications/taglets/.jsonp?df=0&s=default,application/x-javascript,41,0,47,6,88,94,
A,HomepageAgain,1449491798454,4109,false
R,HomepageAgain.26,1449491802509,111,false,393,83843,200,http://server.lon.liveperson.net/hc/s-44275250/?cmd=lpTagGetJsSnippets,application/x-javascript,0,0,47,62,47,109,
R,HomepageAgain.27,1449491802644,615,false,751,55716,200,http://server.lon.liveperson.net/hc/44275250/?&site=44275250&cmd=mTagKnockPage&lpCallId=251197295008-211626358447&protV=20&lpjson=1&id=3914847766&javaSupport=false&visitorStatus=INSITE_STATUS&dbut=chat-sales-english-default%7Cnull%7ClpButtonDiv%7C%23chat-sales-english%7Cnull%7ClpButtonDiv%7C,application/x-javascript,0,0,41,572,41,613,
R,OpenSearchBar.28,1449491803319,55,false,1715,1038,200,http://server.lon.liveperson.net/hc/44275250/?&visitor=1718801377548257&msessionkey=622050639829552328&siteContainer=STANDALONE&site=44275250&cmd=mTagStartPage&lpCallId=748119320903-742367556455&protV=20&lpjson=1&page=http%3A//www.katespade.co.uk/uk/page/home&id=3914847766&javaSupport=false&visitorStatus=INSITE_STATUS&activePlugin=none&cobrowse=true&PV%21unit=sales&PV%21Section=Marketing&PV%21Currency=GBP&PV%21HelpHover=false&PV%21CartTotal=0.00&PV%21ErrorCounter=0&PV%21lpTagVer=1.5.1&PV%21visitorActive=1&SV%21language=english&SV%21Country=UK&title=kate%20spade%20new%20york%20-%20designer%20handbags%2C%20women%27s%20clothing%2C%20jewelry%2C%20and%20more%21&cobrowse=true&cookie=SID%3Db7d058af2879678df8935e1cb7c8a80f%3B%20locn%3Duk%3B%20GEOIP_set%3Dtrue%3B%20GEOIP_ip%3D195.202.38.154%3B%20GEOIP_ccode%3DDE%3B%20GEOIP_ccode3%3DDEU%3B%20GEOIP_cname%3DGermany%3B%20GEOIP_region%3D10%3B%20GEOIP_city%3DHusum%3B%20GEOIP_postal%3D%3B%20GEOIP_redirect%3D%3B%20_ga%3DGA1.3.261740443.1449491801%3B%20_dc_gtm_UA-53191646-1%3D1%3B%20LMUID%3Dc3c36143-8d6e-428f-4fd4-83e27d5b5324%3B%20LMSID%3Dcb2dba77-2576-3654-4c01-e4df1f563c18%3B%2044275250-VID%3D1718801377548257%3B%2044275250-SKEY%3D622050639829552328%3B%20HumanClickSiteContainerID_44275250%3DSTANDALONE,application/x-javascript,0,0,45,0,45,45,
R,OpenSearchBar.29,1449491803381,41,false,944,561,200,http://server.lon.liveperson.net/hc/44275250/?&site=44275250&cmd=mTagUrl&lpCallId=2381591889-428997245496&protV=20&lpjson=1&SV%21impression-query-name=chat-sales-english&SV%21impression-query-room=chat-sales-english&id=3914847766&info=button-impression%3Achat-sales-english%28kate%20spade%20new%20york%20-%20designer%20handbags%2C%20women%27s%20clothing%2C%20jewelry%2C%20and%20more%21%29&waitForVisitor=true&d=1449491803381&page=http%3A//server.lon.liveperson.net/hcp/width/img40.gif,application/x-javascript,0,0,39,0,39,39,
R,OpenSearchBar.30,1449491803481,67,false,663,537,200,http://server.lon.liveperson.net/hc/44275250/?lpCallId=304935509662-466066049739&protV=20&lpjson=5&site=44275250&cmd=leVisitorEvent&type=impression&appKey=f907f2d9acd64b7f8c00b83bed3c2822&data=dynBut%3A9,application/x-javascript,0,0,61,0,61,61,
A,OpenSearchBar,1449491802686,926,false
R,SearchArticlesOnly.3,1449491804113,420,false,512,99809,200,http://www.katespade.co.uk/page/search?q=shoe,text/html,0,0,347,63,347,410,
R,SearchArticlesOnly.11,1449491804593,256,false,585,458538,200,http://www.katespade.co.uk/content/ebiz/shop/resources/js/minified/7c241148382bf1fcfcee68fd66d30144.js?1449131584,application/x-javascript,0,0,44,203,44,247,
R,SearchArticlesOnly.31,1449491804934,299,false,618,501,200,https://geoip.katespade.com/GEOIPv2/geoip.php?source=katespade.co.uk&dtype=undefined&dmodel=undefined&bname=Firefox&bversion=24.0&oname=Windows&oversion=7&rwidth=1024&rheight=768,text/html,0,1,289,0,290,290,
R,SearchArticlesOnly.33,1449491806174,27,false,624,386,200,http://www.google-analytics.com/collect?v=1&_v=j40&aip=1&a=1121794187&t=pageview&_s=1&dl=http%3A%2F%2Fwww.katespade.co.uk%2Fpage%2Fsearch%3Fq%3Dshoe&ul=en-us&de=windows-1252&dt=search&sd=24-bit&sr=1024x768&vp=1192x750&je=0&fl=9.0%20r31&_u=QCCAgAQ~&jid=&cid=261740443.1449491801&tid=UA-53191646-1&gtm=GTM-524FM8&z=148619018,image/gif,0,0,19,0,19,19,
R,SearchArticlesOnly.34,1449491806205,106,false,330,9079,200,http://www.googleadservices.com/pagead/conversion_async.js,text/javascript,27,0,67,8,94,102,
R,SearchArticlesOnly.35,1449491806395,153,false,1065,4745,302,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/967669224/?random=1449491806395&cv=8&fst=1449491806395&num=1&fmt=3&guid=ON&u_h=768&u_w=1024&u_ah=768&u_aw=1024&u_cd=24&u_his=5&u_tz=60&u_java=false&u_nplug=1&u_nmime=1&data=ecomm_totalvalue%3Dnull%3Becomm_prodid%3Dnull&frm=0&url=http%3A//www.katespade.co.uk/page/search%3Fq%3Dshoe&ref=http%3A//www.katespade.co.uk/uk/page/home%23&async=1,image/gif,17,98,0,109,37,146,
R,SearchArticlesOnly.36,1449491806555,45,false,618,1061,302,https://www.google.com/ads/user-lists/967669224/?fmt=3&num=1&cv=8&frm=0&url=http%3A//www.katespade.co.uk/page/search%3Fq%3Dshoe&ref=http%3A//www.katespade.co.uk/uk/page/home%23&data=ecomm_totalvalue%3Dnull%3Becomm_prodid%3Dnull&random=2007499840,text/html,0,1,39,0,40,40,
